TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
804,2024-11-20,1071,2046,402,2.0,21.87,13.7,GiftCard
805,2025-03-01,1132,2074,401,2.0,961.72,21.0,PayPal
806,2024-11-08,1081,2013,402,2.0,2115.92,23.6,Cash
807,2024-07-05,1131,2010,403,0.0,752.46,27.5,PayPal
808,2024-12-14,1172,2040,403,1.0,115.33,12.2,PayPal
809,2025-02-24,1002,2036,403,3.0,1652.63,29.2,PayPal
810,2025-03-04,1116,2029,402,1.0,82.22,25.5,GiftCard
811,2025-03-15,1184,2043,401,1.0,1886.76,17.0,Cash
812,2024-11-09,1142,2023,402,0.0,3464.82,16.5,CreditCard
813,2024-10-20,1005,2051,403,0.0,112.81,10.9,GiftCard
814,2024-07-28,1084,2077,404,1.0,174.23,17.3,DebitCard
815,2024-11-01,1084,2057,403,0.0,396.39,16.9,GiftCard
816,2025-03-30,1006,2019,404,1.0,2859.78,3.5,GiftCard
817,2024-11-21,1002,2079,404,0.0,2382.86,6.3,Cash
818,2025-02-26,1052,2035,403,3.0,3087.91,18.4,GiftCard
819,2024-10-04,1032,2013,402,3.0,1610.78,27.3,CreditCard
820,2024-10-11,1125,2073,401,2.0,1841.85,7.5,GiftCard
821,2024-10-18,1076,2022,404,3.0,1826.12,8.8,CreditCard
822,2024-08-16,1100,2005,402,1.0,1274.76,6.7,Cash
823,2024-09-27,1178,2027,404,0.0,199.24,5.5,DebitCard
824,2024-07-14,1083,2021,403,0.0,192.73,5.5,CreditCard
825,2025-02-04,1097,2046,402,0.0,109.27,18.3,PayPal
826,2024-07-27,1118,2008,401,1.0,903.56,15.5,Cash
827,2024-11-25,1041,2013,401,0.0,2258.82,20.5,DebitCard
828,2024-07-04,1173,2091,403,0.0,2895.34,17.6,DebitCard
829,2024-11-16,1066,2039,404,,0.0,7.6,GiftCard
830,2025-03-09,1063,2030,402,3.0,78.39,29.2,CreditCard
831,2025-03-28,1016,2019,402,0.0,984.58,26.3,Cash
832,2024-10-11,1048,2069,404,0.0,256.48,26.4,CreditCard
833,2024-10-09,1089,2035,404,2.0,2160.41,16.2,Cash
834,2024-06-29,1020,2063,401,1.0,234.75,29.3,DebitCard
835,2024-10-09,1099,2098,402,2.0,1349.42,14.1,Cash
836,2024-06-29,1032,2081,402,0.0,1251.88,16.9,DebitCard
837,2025-04-25,1188,2031,401,,628.4,12.5,DebitCard
838,2024-08-02,1034,2039,404,2.0,1928.92,22.5,Cash
839,2025-03-15,1005,2036,401,2.0,451.34,14.4,Cash
840,2024-06-23,1063,2089,402,3.0,407.91,28.7,CreditCard
841,2025-01-04,1032,2035,401,1.0,1065.02,0.6,PayPal
842,2024-08-11,1052,2019,404,2.0,1388.91,14.8,CreditCard
843,2024-11-11,1077,2091,402,3.0,4876.5,27.7,PayPal
844,2024-11-04,1032,2078,404,3.0,793.77,21.5,Cash
845,2025-04-10,1076,2019,402,3.0,1774.52,8.3,Cash
846,2024-12-18,1085,2091,402,1.0,0.0,23.8,PayPal
847,2025-04-12,1095,2053,404,2.0,650.23,3.2,CreditCard
848,2025-05-28,1034,2015,404,1.0,900.78,13.9,GiftCard
849,2024-09-13,1184,2046,403,3.0,112.99,13.9,CreditCard
850,2024-09-07,1089,2086,401,1.0,938.17,10.4,GiftCard
851,2025-01-29,1154,2084,402,,1306.57,13.2,GiftCard
852,2025-05-03,1150,2010,402,1.0,543.1,12.5,CreditCard
853,2024-10-01,1168,2075,403,0.0,1166.59,14.0,CreditCard
854,2025-03-19,1068,2095,404,0.0,1641.96,17.8,GiftCard
855,2024-06-01,1005,2083,403,1.0,413.48,3.7,CreditCard
856,2024-07-26,1128,2057,402,0.0,1627.9,20.4,CreditCard
857,2024-08-18,1104,2079,401,1.0,885.68,20.6,DebitCard
858,2024-07-22,1034,2061,404,0.0,568.86,23.0,DebitCard
859,2025-05-16,1010,2097,401,2.0,2629.54,8.6,GiftCard
860,2024-10-14,1094,2043,403,2.0,787.95,22.5,Cash
861,2024-06-25,1084,2000,404,3.0,1781.54,11.8,GiftCard
862,2024-07-28,1135,2035,403,3.0,3471.03,21.8,Cash
863,2024-06-01,1082,2054,401,2.0,1551.01,21.6,CreditCard
864,2024-11-29,1020,2046,401,2.0,109.67,20.9,CreditCard
865,2025-04-16,1183,2016,404,2.0,1992.79,17.1,GiftCard
866,2025-05-28,1114,2061,402,1.0,1336.5,15.3,Cash
867,2024-07-08,1183,2054,404,1.0,3496.7,2.2,Cash
868,2025-05-15,1170,2097,404,2.0,4693.01,29.1,PayPal
869,2025-03-07,1164,2046,404,1.0,50.74,19.7,GiftCard
870,2024-07-17,1151,2095,401,1.0,1910.43,28.2,Cash
871,2024-12-21,1034,2024,404,2.0,1605.16,17.2,PayPal
872,2025-05-09,1071,2013,404,2.0,2749.25,16.2,DebitCard
873,2024-11-21,1037,2089,401,2.0,1392.77,19.5,GiftCard
874,2024-09-20,1146,2027,404,3.0,1629.91,1.3,Cash
875,2024-08-03,1187,2028,401,1.0,1468.42,9.9,PayPal
876,2024-09-30,1040,2070,404,3.0,116.08,1.9,DebitCard
877,2024-11-02,1072,2035,404,2.0,3111.73,0.9,Cash
878,2025-03-22,1181,2029,402,3.0,30.28,15.4,CreditCard
879,2024-08-30,1188,2046,401,1.0,147.58,16.1,DebitCard
880,2025-01-28,1034,2091,402,0.0,3425.44,17.3,Cash
881,2024-12-25,1160,2031,401,3.0,1391.57,21.4,CreditCard
882,2025-05-16,1096,2085,401,3.0,1323.73,18.0,Cash
883,2024-10-25,1066,2097,402,,3076.84,8.8,Cash
884,2024-09-20,1151,2091,404,1.0,785.74,24.3,Cash
885,2025-04-30,1047,2089,401,3.0,1682.43,19.7,CreditCard
886,2024-12-12,1166,2035,401,1.0,0.0,2.7,DebitCard
887,2024-11-18,1010,2035,402,2.0,657.52,16.3,GiftCard
888,2025-05-24,1093,2021,404,0.0,140.02,29.2,PayPal
889,2025-05-13,1075,2056,402,2.0,1972.74,4.0,CreditCard
890,2024-10-19,1053,2084,401,1.0,1719.37,18.7,Cash
891,2024-08-29,1071,2035,402,3.0,1647.35,11.2,GiftCard
892,2024-10-31,1102,2032,404,1.0,187.59,19.4,CreditCard
893,2025-02-21,1178,2091,403,1.0,1190.71,7.0,Cash
894,2025-05-30,1006,2031,401,0.0,843.22,19.3,GiftCard
895,2024-10-11,1089,2018,402,0.0,1939.11,14.3,GiftCard
896,2024-10-29,1066,2041,404,2.0,4394.29,26.9,DebitCard
897,2024-12-14,1012,2079,402,3.0,1074.07,9.4,CreditCard
898,2024-06-05,1039,2018,404,2.0,1464.57,26.1,CreditCard
899,2025-05-23,1063,2053,404,2.0,1029.35,28.2,PayPal
900,2024-09-21,1183,2029,403,0.0,66.91,14.0,PayPal
901,2024-10-05,1066,2035,401,0.0,1786.33,23.2,GiftCard
902,2025-05-08,1002,2054,402,0.0,3273.29,13.0,DebitCard
903,2025-05-01,1182,2068,403,0.0,1931.06,7.9,CreditCard
904,2025-01-25,1134,2022,401,1.0,1907.34,28.0,Cash
905,2024-11-11,1095,2043,402,0.0,992.09,25.3,CreditCard
906,2024-09-16,1005,2041,401,3.0,526.51,4.4,Cash
907,2024-11-22,1027,2023,404,0.0,1388.95,23.0,GiftCard
908,2024-12-10,1105,2091,401,2.0,2279.11,21.8,GiftCard
909,2024-09-30,1046,2034,401,3.0,739.79,14.6,Cash
910,2024-11-15,1181,2035,403,,3847.66,15.3,CreditCard
911,2025-04-26,1071,2085,403,3.0,1609.65,26.9,CreditCard
912,2025-02-13,1195,2051,404,0.0,295.94,14.9,PayPal
913,2024-10-17,1071,2054,404,0.0,1802.6,9.0,DebitCard
914,2024-11-29,1063,2093,402,0.0,1988.8,6.1,Cash
915,2024-09-10,1050,2013,402,1.0,1095.33,8.5,Cash
916,2024-06-17,1037,2078,402,0.0,1073.69,26.2,Cash
917,2025-02-07,1056,2046,401,0.0,47.69,24.5,PayPal
918,2024-09-22,1107,2013,402,,3851.4,1.2,DebitCard
919,2024-08-27,1155,2023,403,2.0,1001.88,3.2,PayPal
920,2025-01-23,1197,2042,403,2.0,1198.38,18.6,Cash
921,2024-12-27,1020,2079,401,1.0,3208.26,9.2,CreditCard
922,2024-06-18,1167,2024,404,0.0,1257.07,0.5,CreditCard
923,2024-10-01,1194,2023,401,3.0,1636.36,27.5,DebitCard
924,2025-04-18,1143,2046,404,0.0,19.48,4.4,DebitCard
925,2024-11-09,1128,2021,403,1.0,1913.82,13.3,DebitCard
926,2024-06-27,1048,2050,404,0.0,1513.92,24.6,Cash
927,2024-11-01,1102,2026,402,,1204.62,24.6,PayPal
928,2024-06-04,1131,2090,403,1.0,573.6,17.3,CreditCard
929,2024-07-20,1071,2023,403,2.0,731.84,0.0,PayPal
930,2025-05-24,1053,2000,403,2.0,1895.53,12.2,PayPal
931,2025-04-20,1034,2078,403,0.0,70.3,0.6,CreditCard
932,2024-10-20,1071,2013,401,3.0,1658.05,12.6,PayPal
933,2025-01-03,1052,2028,403,3.0,501.86,18.3,PayPal
934,2025-02-18,1122,2023,404,1.0,2707.33,13.7,DebitCard
935,2025-02-20,1005,2029,404,1.0,20.09,23.2,PayPal
936,2024-09-09,1103,2097,402,0.0,2200.44,24.5,PayPal
937,2024-06-09,1195,2005,402,0.0,1880.27,22.4,GiftCard
938,2024-12-27,1002,2013,403,0.0,2661.91,25.9,CreditCard
939,2024-12-18,1041,2046,402,2.0,27.23,15.6,GiftCard
940,2025-03-29,1020,2079,402,,1520.04,27.8,PayPal
941,2024-11-01,1073,2079,401,0.0,4804.1,12.3,Cash
942,2024-09-23,1089,2019,401,1.0,2006.8,22.2,Cash
943,2024-08-15,1170,2079,403,0.0,2746.63,24.5,Cash
944,2024-10-26,1182,2000,402,1.0,811.67,19.1,DebitCard
945,2025-02-15,1122,2014,404,2.0,679.95,1.1,Cash
946,2024-07-24,1090,2046,404,3.0,99.12,18.9,Cash
947,2024-07-27,1062,2070,404,3.0,125.0,28.9,DebitCard
948,2024-11-01,1107,2099,402,1.0,446.4,10.6,Cash
949,2025-04-08,1121,2014,401,2.0,1740.21,2.6,PayPal
950,2025-03-28,1036,2070,404,1.0,29.29,8.1,GiftCard
951,2025-05-18,1096,2089,404,0.0,193.85,11.1,GiftCard
952,2025-04-04,1007,2023,401,0.0,4161.7,23.0,PayPal
953,2024-08-02,1116,2089,403,2.0,1307.45,10.0,CreditCard
954,2024-06-07,1034,2004,402,0.0,876.06,11.7,DebitCard
955,2025-05-14,1182,2073,403,3.0,580.06,27.9,Cash
956,2024-07-09,1032,2051,401,1.0,1953.18,28.4,GiftCard
957,2024-12-28,1032,2083,404,1.0,774.38,10.8,Cash
958,2024-11-12,1026,2039,403,,2937.06,21.5,Cash
959,2024-06-28,1193,2024,402,0.0,215.83,29.7,CreditCard
960,2024-12-20,1032,2054,401,0.0,3882.56,15.1,Cash
961,2025-05-17,1080,2092,403,0.0,1798.2,3.8,GiftCard
962,2024-12-04,1198,2039,404,0.0,1181.92,7.6,PayPal
963,2024-11-23,1023,2029,402,1.0,32.55,2.6,PayPal
964,2025-05-19,1186,2066,403,1.0,752.62,6.4,DebitCard
965,2025-04-11,1182,2049,402,0.0,1155.46,24.6,Cash
966,2025-05-30,1034,2041,401,3.0,4703.25,24.6,PayPal
967,2024-08-07,1093,2009,402,3.0,76.26,25.3,Cash
968,2024-09-13,1166,2015,404,,831.83,5.9,CreditCard
969,2025-04-11,1033,2065,403,3.0,562.51,28.4,CreditCard
970,2025-04-18,1158,2007,402,0.0,255.33,15.4,PayPal
971,2024-10-28,1018,2091,401,3.0,4550.57,28.7,GiftCard
972,2024-11-23,1066,2050,404,2.0,717.73,23.9,GiftCard
973,2024-12-27,1032,2091,401,3.0,1460.62,8.5,PayPal
974,2024-12-19,1198,2046,404,1.0,131.52,23.0,CreditCard
975,2025-05-16,1069,2023,401,2.0,1842.52,9.5,CreditCard
976,2025-02-12,1134,2041,402,0.0,2428.4,19.7,CreditCard
977,2025-05-19,1050,2046,404,1.0,71.15,27.8,GiftCard
978,2025-05-02,1002,2076,402,,1252.2,4.6,PayPal
979,2024-10-09,1187,2094,403,,1870.95,0.2,DebitCard
980,2024-12-03,1172,2066,401,1.0,1295.89,24.1,DebitCard
981,2024-12-21,1071,2069,402,1.0,1907.13,21.7,PayPal
982,2025-05-23,1003,2046,401,2.0,131.49,29.7,CreditCard
983,2025-02-06,1116,2045,403,3.0,1541.91,6.8,PayPal
984,2024-07-18,1005,2070,402,3.0,102.34,16.8,Cash
985,2025-01-29,1179,2012,401,0.0,82.03,16.6,DebitCard
986,2025-05-09,1066,2064,401,3.0,1564.92,9.0,DebitCard
987,2024-12-14,1032,2044,404,3.0,0.0,12.7,DebitCard
988,2024-10-27,1020,2041,403,3.0,518.71,1.5,PayPal
989,2025-04-30,1034,2054,403,3.0,4880.71,24.4,GiftCard
990,2024-08-19,1013,2073,404,3.0,388.75,14.0,DebitCard
991,2025-04-28,1111,2023,401,3.0,3322.93,11.6,Cash
992,2024-09-14,1082,2019,401,1.0,3684.09,17.1,PayPal
993,2025-05-03,1005,2023,404,2.0,3436.35,1.0,Cash
994,2024-08-31,1071,2048,403,2.0,330.35,28.4,PayPal
995,2024-06-10,1026,2039,401,2.0,1312.82,16.8,GiftCard
996,2024-07-04,1053,2062,401,3.0,198.81,20.5,PayPal
997,2025-02-01,1080,2057,402,0.0,1336.35,15.8,CreditCard
998,2025-01-05,1030,2044,404,0.0,1496.31,19.4,DebitCard
999,2025-05-06,1034,2066,402,2.0,473.07,6.8,PayPal
1000,2024-10-11,1116,2091,402,2.0,3433.66,22.8,DebitCard
1001,2024-11-23,1111,2051,402,1.0,1780.26,5.2,GiftCard
1002,2024-09-23,1149,2075,403,1.0,1001.27,21.2,CreditCard
1003,2025-04-20,1191,2054,401,3.0,2088.12,4.4,DebitCard
1004,2025-04-26,1115,2013,403,2.0,4447.63,2.6,GiftCard
1005,2025-05-15,1101,2023,403,1.0,826.88,19.6,Cash
1006,2025-01-17,1199,2009,403,2.0,89.45,15.0,GiftCard
1007,2024-10-08,1066,2077,402,0.0,1446.72,26.5,GiftCard
1008,2025-05-13,1171,2079,404,2.0,723.47,6.3,GiftCard
1009,2024-12-01,1020,2015,404,2.0,511.02,4.5,GiftCard
1010,2024-06-09,1034,2036,402,3.0,1090.26,26.2,PayPal
1011,2024-12-09,1004,2019,404,2.0,2056.21,26.0,GiftCard
1012,2024-07-05,1126,2050,403,3.0,1300.14,20.6,DebitCard
1013,2025-05-01,1158,2035,401,1.0,1952.87,29.7,DebitCard
1014,2025-02-01,1043,2054,401,0.0,4032.25,22.0,CreditCard
1015,2024-07-17,1019,2039,404,1.0,3125.54,16.7,PayPal
1016,2024-07-20,1037,2052,404,1.0,1339.47,10.8,PayPal
1017,2025-05-24,1187,2011,403,0.0,1679.31,19.9,DebitCard
1018,2024-09-07,1052,2009,404,,40.26,28.5,PayPal
1019,2025-03-28,1066,2070,403,2.0,101.74,7.3,GiftCard
1020,2025-04-07,1116,2054,404,1.0,1345.79,16.0,GiftCard
1021,2024-09-21,1020,2073,401,0.0,519.1,13.1,DebitCard
1022,2025-04-25,1034,2067,404,0.0,213.93,4.9,PayPal
1023,2024-11-14,1005,2006,404,0.0,795.92,29.7,GiftCard
1024,2025-05-07,1071,2076,403,3.0,262.91,28.7,CreditCard
1025,2024-06-22,1066,2013,401,1.0,954.64,2.5,DebitCard
1026,2024-09-01,1183,2050,401,2.0,383.51,20.0,Cash
1027,2024-08-23,1180,2093,401,3.0,1712.5,25.1,Cash
1028,2025-02-01,1066,2054,404,0.0,2425.65,10.5,DebitCard
1029,2024-06-09,1019,2013,403,0.0,1613.8,11.4,PayPal
1030,2024-07-16,1145,2037,402,1.0,1561.75,7.7,GiftCard
1031,2024-07-12,1085,2094,403,2.0,544.4,25.4,CreditCard
1032,2024-11-22,1077,2066,404,0.0,850.12,29.8,GiftCard
1033,2024-08-30,1091,2031,404,0.0,1911.89,12.8,CreditCard
1034,2025-01-09,1160,2057,402,2.0,812.5,26.3,GiftCard
1035,2024-11-09,1079,2039,403,0.0,2547.62,8.4,DebitCard
1036,2025-05-21,1073,2013,404,1.0,1176.02,20.1,GiftCard
1037,2025-05-20,1170,2091,403,,2542.36,14.1,CreditCard
1038,2024-08-29,1031,2041,401,0.0,1119.73,8.9,DebitCard
1039,2025-04-19,1128,2098,402,2.0,1479.45,4.8,CreditCard
1040,2024-11-14,1074,2091,403,3.0,4851.08,16.6,GiftCard
1041,2024-07-12,1077,2022,404,2.0,321.39,5.7,GiftCard
1042,2025-03-08,1106,2038,403,3.0,783.13,29.1,PayPal
1043,2025-04-18,1035,2088,403,2.0,883.95,3.6,DebitCard
1044,2024-11-10,1007,2003,404,1.0,639.66,25.1,GiftCard
1045,2024-09-07,1032,2072,403,,295.57,21.5,CreditCard
1046,2025-01-24,1195,2058,401,2.0,1317.27,11.7,GiftCard
1047,2024-10-12,1020,2088,403,0.0,1365.11,14.9,Cash
1048,2025-02-24,1071,2071,404,1.0,656.24,4.2,DebitCard
1049,2025-05-29,1032,2025,401,,1765.8,13.2,CreditCard
1050,2024-12-07,1066,2064,404,0.0,993.25,7.3,CreditCard
1051,2024-08-16,1020,2087,404,0.0,1290.58,19.9,CreditCard
1052,2024-08-16,1168,2097,402,2.0,950.09,11.5,CreditCard
1053,2024-12-24,1070,2089,401,3.0,602.67,18.0,DebitCard
1054,2024-07-20,1148,2070,404,,144.79,16.9,Cash
1055,2024-11-23,1070,2023,403,1.0,3678.01,16.4,CreditCard
1056,2024-11-02,1116,2092,403,1.0,1537.08,13.6,PayPal
1057,2024-10-01,1165,2060,402,2.0,681.95,8.7,GiftCard
1058,2025-05-16,1158,2008,401,,501.82,24.6,DebitCard
1059,2025-01-21,1173,2097,402,1.0,4463.4,5.0,Cash
1060,2025-02-19,1107,2007,403,0.0,779.93,25.4,Cash
1061,2025-01-05,1116,2046,404,1.0,78.75,2.3,CreditCard
1062,2025-01-28,1116,2067,402,0.0,1353.88,2.8,DebitCard
1063,2024-08-23,1001,2052,401,3.0,454.58,19.5,GiftCard
1064,2025-03-30,1091,2071,402,3.0,783.43,6.9,PayPal
1065,2024-06-30,1020,2091,402,,601.44,26.8,PayPal
1066,2025-03-28,1064,2045,401,1.0,195.82,11.0,CreditCard
1067,2024-12-21,1156,2051,401,0.0,1877.01,15.8,DebitCard
1068,2025-05-27,1008,2040,402,0.0,86.59,22.8,CreditCard
1069,2025-02-21,1169,2007,402,0.0,187.99,22.4,GiftCard
1070,2024-11-09,1020,2061,402,0.0,1018.36,8.4,Cash
1071,2024-09-01,1122,2029,401,0.0,123.59,12.1,DebitCard
1072,2024-12-11,1174,2002,404,,1406.11,19.6,Cash
1073,2024-11-13,1035,2019,403,2.0,760.65,2.3,Cash
1074,2024-09-04,1058,2096,401,0.0,537.35,27.3,PayPal
1075,2024-06-25,1032,2013,403,1.0,1083.72,11.5,DebitCard
1076,2024-11-04,1168,2041,402,2.0,4364.42,16.5,DebitCard
1077,2024-11-16,1093,2037,402,2.0,1105.77,8.8,PayPal
1078,2024-07-14,1105,2079,404,1.0,4286.41,1.2,PayPal
1079,2024-12-07,1141,2054,402,,2481.25,8.1,GiftCard
1080,2025-03-07,1005,2004,403,3.0,1931.94,21.2,CreditCard
1081,2024-06-26,1098,2048,404,1.0,409.63,8.2,CreditCard
1082,2024-11-14,1020,2054,401,2.0,4583.52,21.9,CreditCard
1083,2025-03-24,1193,2039,404,0.0,2989.82,12.1,GiftCard
1084,2025-05-16,1073,2068,404,2.0,793.52,6.7,PayPal
1085,2025-02-27,1033,2035,403,1.0,1831.21,6.0,DebitCard
1086,2024-12-20,1020,2084,403,0.0,1158.46,2.0,DebitCard
1087,2024-10-08,1045,2002,404,,749.51,21.6,Cash
1088,2025-01-09,1104,2019,403,2.0,2481.98,20.8,DebitCard
1089,2024-09-14,1066,2016,402,1.0,1329.16,23.9,DebitCard
1090,2024-09-04,1047,2056,403,,168.59,25.3,Cash
1091,2025-02-13,1065,2054,401,2.0,2781.22,21.9,CreditCard
1092,2024-07-18,1071,2040,404,,49.63,23.9,Cash
1093,2024-06-11,1092,2046,403,2.0,32.44,29.9,PayPal
1094,2024-06-20,1151,2039,402,2.0,2204.78,4.9,PayPal
1095,2024-12-22,1038,2083,401,1.0,1995.74,13.4,CreditCard
1096,2025-01-04,1137,2067,401,3.0,430.3,0.4,Cash
1097,2024-12-20,1084,2054,402,0.0,2502.53,11.8,PayPal
1098,2025-05-17,1020,2064,401,3.0,925.49,17.7,DebitCard
1099,2024-11-09,1032,2031,404,1.0,1601.92,7.8,CreditCard
1100,2024-10-16,1005,2018,404,1.0,1758.99,4.9,CreditCard
1101,2024-06-07,1020,2091,404,1.0,4252.36,26.0,Cash
1102,2024-06-11,1066,2097,404,2.0,3636.18,8.3,Cash
1103,2024-09-07,1086,2043,401,0.0,1845.41,15.8,DebitCard
1104,2025-05-15,1161,2055,403,1.0,1461.23,3.0,DebitCard
1105,2024-12-24,1130,2013,403,3.0,2473.64,6.1,DebitCard
1106,2024-12-05,1197,2041,404,3.0,2228.3,22.3,DebitCard
1107,2025-03-03,1010,2094,402,2.0,1250.18,24.5,CreditCard
1108,2024-07-12,1030,2091,404,1.0,4629.62,1.1,DebitCard
1109,2025-05-29,1059,2018,401,1.0,1809.96,14.4,CreditCard
1110,2025-05-17,1049,2013,403,3.0,2844.02,21.7,Cash
1111,2025-04-01,1028,2015,404,3.0,1735.78,23.4,PayPal
1112,2025-05-30,1029,2010,402,2.0,703.91,28.3,GiftCard
1113,2024-11-20,1172,2090,403,0.0,1868.12,0.1,Cash
1114,2025-03-18,1142,2080,401,0.0,1193.37,11.2,PayPal
1115,2025-04-17,1071,2023,404,3.0,1393.58,22.2,PayPal
1116,2025-04-18,1185,2000,404,,456.67,4.2,CreditCard
1117,2024-08-13,1067,2080,402,3.0,1910.95,3.6,CreditCard
1118,2025-04-18,1074,2062,404,3.0,476.91,16.3,PayPal
1119,2025-05-19,1195,2091,403,3.0,2591.31,4.8,Cash
1120,2024-10-07,1005,2099,404,3.0,1390.08,23.9,Cash
1121,2024-06-13,1055,2052,401,2.0,669.36,23.8,CreditCard
1122,2024-11-02,1102,2013,403,1.0,4183.36,18.8,CreditCard
1123,2024-10-04,1146,2068,402,0.0,1245.94,8.3,CreditCard
1124,2024-10-11,1005,2002,404,2.0,1545.34,7.4,Cash
1125,2024-12-15,1132,2097,402,3.0,1532.01,27.7,PayPal
1126,2025-03-21,1084,2070,402,0.0,115.72,15.2,PayPal
1127,2024-12-09,1124,2041,403,,3596.32,3.1,CreditCard
1128,2024-06-15,1096,2016,403,0.0,1458.12,21.0,GiftCard
1129,2025-03-06,1003,2069,402,3.0,1231.1,8.2,Cash
1130,2024-10-05,1131,2038,403,0.0,1329.3,24.2,DebitCard
1131,2024-11-25,1023,2079,403,1.0,4969.19,17.8,Cash
1132,2025-02-19,1195,2013,404,0.0,1544.52,0.7,DebitCard
1133,2024-10-26,1164,2029,401,1.0,141.89,4.4,PayPal
1134,2024-12-25,1005,2060,402,,853.12,20.7,DebitCard
1135,2025-02-24,1009,2070,404,2.0,115.71,25.6,Cash
1136,2025-03-18,1080,2030,403,3.0,1724.37,1.1,PayPal
1137,2025-05-30,1066,2009,404,0.0,114.74,3.8,DebitCard
1138,2024-08-09,1029,2079,404,3.0,4433.97,6.4,PayPal
1139,2024-11-09,1066,2037,403,2.0,373.59,28.6,DebitCard
1140,2024-09-27,1157,2047,403,1.0,1857.81,29.1,GiftCard
1141,2025-02-15,1034,2091,401,1.0,801.72,11.9,PayPal
1142,2025-05-24,1048,2019,404,0.0,3175.05,20.5,Cash
1143,2024-06-29,1057,2009,402,3.0,52.81,0.8,CreditCard
1144,2025-01-02,1065,2082,402,,1474.78,17.7,DebitCard
1145,2024-09-22,1026,2097,404,2.0,3817.69,22.7,CreditCard
1146,2024-12-30,1053,2035,402,1.0,2639.59,1.0,PayPal
1147,2024-06-01,1034,2091,404,2.0,3920.03,13.5,Cash
1148,2024-09-07,1198,2060,403,2.0,1772.41,21.8,CreditCard
1149,2025-04-05,1162,2091,402,3.0,4050.34,21.3,Cash
1150,2025-01-31,1111,2022,401,3.0,724.68,21.3,GiftCard
1151,2024-11-11,1048,2022,401,2.0,60.95,3.3,GiftCard
1152,2024-10-04,1089,2064,401,0.0,1301.26,22.7,Cash
1153,2024-11-04,1180,2013,401,3.0,3345.08,16.1,Cash
1154,2024-11-30,1165,2013,401,1.0,1296.08,0.0,PayPal
1155,2025-04-09,1066,2013,403,2.0,1373.82,12.8,DebitCard
1156,2024-12-29,1089,2021,403,3.0,1352.06,5.6,PayPal
1157,2024-06-27,1116,2010,402,2.0,1393.0,28.9,DebitCard
1158,2024-11-08,1000,2070,403,3.0,107.48,23.7,PayPal
1159,2024-12-19,1029,2023,401,0.0,4049.32,25.4,DebitCard
1160,2024-08-29,1020,2031,403,1.0,1489.32,5.7,DebitCard
1161,2024-10-04,1073,2023,403,1.0,1396.51,15.5,DebitCard
1162,2025-05-24,1112,2091,403,2.0,2853.69,25.7,GiftCard
1163,2025-03-31,1043,2039,404,1.0,2452.34,9.2,DebitCard
1164,2025-01-12,1073,2097,403,1.0,2604.6,9.5,CreditCard
1165,2024-06-14,1116,2059,403,3.0,1807.49,18.9,Cash
1166,2024-10-09,1089,2001,402,2.0,1810.81,13.4,GiftCard
1167,2024-08-17,1041,2023,401,3.0,3625.24,21.4,GiftCard
1168,2025-02-21,1062,2054,403,3.0,4868.45,20.3,PayPal
1169,2025-04-18,1129,2079,403,3.0,1238.12,17.1,PayPal
1170,2024-08-09,1152,2067,402,1.0,699.64,10.3,DebitCard
1171,2025-05-17,1079,2018,403,1.0,1334.29,5.0,PayPal
1172,2024-08-23,1020,2035,402,1.0,2999.07,16.7,DebitCard
1173,2025-03-11,1116,2046,404,3.0,126.39,23.1,GiftCard
1174,2025-02-09,1024,2040,402,2.0,124.77,29.0,Cash
1175,2025-02-20,1100,2044,404,0.0,1236.62,4.0,Cash
1176,2025-03-08,1087,2000,404,1.0,416.54,15.9,GiftCard
1177,2024-08-26,1086,2023,404,2.0,4195.74,20.8,Cash
1178,2024-06-15,1107,2079,401,0.0,3797.02,18.9,Cash
1179,2025-01-17,1003,2023,404,0.0,4819.64,12.2,GiftCard
1180,2024-11-05,1077,2094,401,3.0,1572.96,26.5,CreditCard
1181,2025-02-12,1093,2023,404,3.0,860.04,21.1,Cash
1182,2024-06-03,1181,2025,404,3.0,287.03,22.8,DebitCard
1183,2024-11-30,1153,2032,404,2.0,95.88,22.2,PayPal
1184,2024-09-18,1106,2054,403,0.0,664.76,8.7,DebitCard
1185,2025-02-23,1066,2016,402,3.0,723.5,11.1,Cash
1186,2024-11-22,1187,2072,404,,124.66,15.6,CreditCard
1187,2024-12-28,1025,2092,401,2.0,93.65,14.3,DebitCard
1188,2025-05-15,1167,2010,404,1.0,1990.09,7.9,PayPal
1189,2024-12-30,1062,2006,403,1.0,902.04,22.0,GiftCard
1190,2025-02-28,1070,2005,404,2.0,844.01,4.0,DebitCard
1191,2024-06-08,1033,2091,403,1.0,1960.74,20.2,PayPal
1192,2024-06-28,1182,2058,404,2.0,977.43,27.6,DebitCard
1193,2024-12-16,1081,2046,402,3.0,107.68,1.6,PayPal
1194,2025-01-25,1008,2073,401,2.0,1508.62,20.1,Cash
1195,2024-12-10,1192,2046,401,1.0,89.08,3.9,PayPal
1196,2024-11-09,1192,2071,404,3.0,306.81,24.6,Cash
1197,2024-12-28,1024,2027,401,1.0,1545.41,5.4,Cash
1198,2025-05-27,1140,2096,402,2.0,758.19,10.9,DebitCard
